plant_index,raw_mpbd_name,name_pattern,bmpdd_query_name,query_source,query_status,transformation_notes
732,Argemone MAXICANA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Argemone MAXICANA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
733,Argyreia CAPITIFORMIS (Poir.) Oostr.,BINOMIAL_PARENTHETICAL_AUTHORITY,Argyreia CAPITIFORMIS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
734,Argyreia NERVOSA (Burm. f.) Boj.,BINOMIAL_PARENTHETICAL_AUTHORITY,Argyreia NERVOSA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
735,Aristolochia INDICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Aristolochia INDICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
736,Aristolochia TAGALA Cham.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Aristolochia TAGALA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
737,Artabotrys HEXAPETALUS (L.f.) Bhandari,BINOMIAL_PARENTHETICAL_AUTHORITY,Artabotrys HEXAPETALUS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
738,Artabotrys SUAVEOLENS Blume.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Artabotrys SUAVEOLENS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
739,Artocarpus HETEROPHYLLUS Lamk.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Artocarpus HETEROPHYLLUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
740,Artocarpus LACUCHA Buch-Ham.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Artocarpus LACUCHA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
741,Asclepias CURASSAVICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Asclepias CURASSAVICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
742,Asparagus RACEMOSUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Asparagus RACEMOSUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
743,Asplenium polyodon G. Forst.,MULTI_AUTHOR_OR_COMPLEX,Asplenium polyodon,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
744,Atalantia MONOPHYLLA Correa,SIMPLE_BINOMIAL_WITH_AUTHORITY,Atalantia MONOPHYLLA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
745,Cajanus crassus (King) Maesen,BINOMIAL_PARENTHETICAL_AUTHORITY,Cajanus crassus,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
746,Cajanus scarabaeoides (L.) Thouars,BINOMIAL_PARENTHETICAL_AUTHORITY,Cajanus scarabaeoides,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
747,Averrhoa BILIMBI L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Averrhoa BILIMBI,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
748,Averrhoa CARAMBOLA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Averrhoa CARAMBOLA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
749,Azadirachta INDICA A. Juss.,MULTI_AUTHOR_OR_COMPLEX,Azadirachta INDICA,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
750,Bacopa monnieri (L.) WETTST.,BINOMIAL_PARENTHETICAL_AUTHORITY,Bacopa monnieri,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
751,Baliospermum solanifolium (BURM.) SURESH,BINOMIAL_PARENTHETICAL_AUTHORITY,Baliospermum solanifolium,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
752,Bambusa bambos (L.) Voss,BINOMIAL_PARENTHETICAL_AUTHORITY,Bambusa bambos,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
753,Barleria cristata L,SIMPLE_BINOMIAL_WITH_AUTHORITY,Barleria cristata,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
754,Barlaria STRIGOSA Willd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Barlaria STRIGOSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
755,Barringtonia ACUTANGULA (L.) Gaertn.,BINOMIAL_PARENTHETICAL_AUTHORITY,Barringtonia ACUTANGULA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
756,Barringtonia RACEMOSA (L.) Spreng.,BINOMIAL_PARENTHETICAL_AUTHORITY,Barringtonia RACEMOSA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
757,Basella ALBA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Basella ALBA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
758,Bauhinia ACUMINITA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia ACUMINITA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
759,Bauhinia MACROSTACHYA Wall.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia MACROSTACHYA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
760,Bauhinia MALABARICA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia MALABARICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
761,Bauhinia PURPUREA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia PURPUREA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
762,Bauhinia VARIEGATA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia VARIEGATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
763,Begonia ROXBURGHII DC.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Begonia ROXBURGHII,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
764,Iris domestica (L.) Goldblatt & Mabb,BINOMIAL_PARENTHETICAL_AUTHORITY,Iris domestica,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
765,Benincasa HISPIDA (Thunb.) Cogn.,BINOMIAL_PARENTHETICAL_AUTHORITY,Benincasa HISPIDA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
766,Biophytum SENSITIVUM (L.) DC.,BINOMIAL_PARENTHETICAL_AUTHORITY,Biophytum SENSITIVUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
767,Bixa ORELLANA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bixa ORELLANA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
768,Blumea BALSAMIFERA DC,SIMPLE_BINOMIAL_WITH_AUTHORITY,Blumea BALSAMIFERA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
769,Blumea CLERKEI Hook. f.,MULTI_AUTHOR_OR_COMPLEX,Blumea CLERKEI,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
770,Blumea LACERA (Burn.f.) DC.,BINOMIAL_PARENTHETICAL_AUTHORITY,Blumea LACERA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
771,Boehmeria MALABARICA Wedd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boehmeria MALABARICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
772,Boerhaavia DIFFUSA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boerhaavia DIFFUSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
773,Boesenbergia LONGIFLORA Kuntze.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boesenbergia LONGIFLORA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
774,Bombax CEIBA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bombax CEIBA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
775,Borassus FLABELLIFER L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Borassus FLABELLIFER,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
776,Spermacoce articularis L.f.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Spermacoce articularis,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
777,Boswellia SERRATA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boswellia SERRATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
778,Brassica NIGRA (L.) Koch.,BINOMIAL_PARENTHETICAL_AUTHORITY,Brassica NIGRA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
779,Breynia RETUSA (Dennst.) Alston.,BINOMIAL_PARENTHETICAL_AUTHORITY,Breynia RETUSA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
780,Bridelia RETUSA (L.) Spreng.,BINOMIAL_PARENTHETICAL_AUTHORITY,Bridelia RETUSA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
781,Bridelia STIPULARIS Bl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bridelia STIPULARIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
782,Buchanania cochinchinensis (Lour.) M.R.Almeida,BINOMIAL_PARENTHETICAL_AUTHORITY,Buchanania cochinchinensis,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
783,Buddleja NEEMDA Buch.-Ham.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Buddleja NEEMDA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
784,Byttneria pilosa Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Byttneria pilosa,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
785,Butea MONOSPERMA (Lam.) Taub.,BINOMIAL_PARENTHETICAL_AUTHORITY,Butea MONOSPERMA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
786,Caesalpinia BONDUC (L.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Caesalpinia BONDUC,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
787,Caesalpinia DIGYNA Rottl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Caesalpinia DIGYNA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
788,Caesalpinia PULCHERIMA Sw.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Caesalpinia PULCHERIMA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
789,Cajanus cajan (L.) Millsp.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cajanus cajan,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
790,Callicarpa MACROPHYLLA Vahl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Callicarpa MACROPHYLLA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
791,Callicarpa TOMENTOSA (L.) Merr.,BINOMIAL_PARENTHETICAL_AUTHORITY,Callicarpa TOMENTOSA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
792,Calophyllum INOPHYLLUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Calophyllum INOPHYLLUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
793,Calotropis GIGANTEA (L.) R. Br.,BINOMIAL_PARENTHETICAL_AUTHORITY,Calotropis GIGANTEA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
794,Calotropis PROCERA (Aiton) Dryand.,BINOMIAL_PARENTHETICAL_AUTHORITY,Calotropis PROCERA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
795,Getonia floribunda ROXB.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Getonia floribunda,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
796,Camellia sinensis (L.) O. Kuntze.,BINOMIAL_PARENTHETICAL_AUTHORITY,Camellia sinensis,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
797,Canarium BENGALENSE Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Canarium BENGALENSE,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
798,Canna INDICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Canna INDICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
799,Cannabis SATIVA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cannabis SATIVA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
800,Magnolia champaca (L.)Baill.exPierre,BINOMIAL_PARENTHETICAL_AUTHORITY,Magnolia champaca,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
801,Zehneria scabra Sond.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Zehneria scabra,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
802,Solenaamplexicaulis(lam.) gandhi.,OTHER_REVIEW,Solena amplexicaulis,MANUAL_OVERRIDE,MANUAL_REVIEW,Manual override: Decomposed fused genus+species 'Solenaamplexicaulis' and stripped parenthetical/combining authors
803,Cochlospermum religiosum (L.) Alston,BINOMIAL_PARENTHETICAL_AUTHORITY,Cochlospermum religiosum,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
804,Gynocardia odorata R. Br.,MULTI_AUTHOR_OR_COMPLEX,Gynocardia odorata,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
805,Drosera peltata Thunb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Drosera peltata,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
806,Sida rhombifolia L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sida rhombifolia,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
807,Sida orientaliscav.,OTHER_REVIEW,Sida orientalis,MANUAL_OVERRIDE,MANUAL_REVIEW,Manual override: Separated species epithet from fused Cavanilles author abbreviation 'cav.'
808,Sida cordifolia L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sida cordifolia,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
809,Sidacordata(burm.f.) borss.waalk.,OTHER_REVIEW,Sida cordata,MANUAL_OVERRIDE,MANUAL_REVIEW,Manual override: Decomposed fused genus+species 'Sidacordata' and stripped author citation '(burm.f.) borss.waalk.'
810,Sida acuta Burm. f.,MULTI_AUTHOR_OR_COMPLEX,Sida acuta,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
811,Malva sylvestris L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Malva sylvestris,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
812,Hibiscus schizopetalus (Mast.) Hook. f.,BINOMIAL_PARENTHETICAL_AUTHORITY,Hibiscus schizopetalus,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
813,Althaea officinalis L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Althaea officinalis,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
814,Bombax insigne Wall.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bombax insigne,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
815,Firmiana simplex(l.) W.Wight.,BINOMIAL_PARENTHETICAL_AUTHORITY,Firmiana simplex,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
816,Sterculia lanceifolia Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sterculia lanceifolia,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
817,Pentapetes phoenicea L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Pentapetes phoenicea,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
818,Microcos paniculata L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Microcos paniculata,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
819,Melochia corchorifolia L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Melochia corchorifolia,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
820,Corchorus fascicularis Lam.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corchorus fascicularis,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
821,Corchorus aestuans L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corchorus aestuans,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
822,Elaeocarpus serratusl.,OTHER_REVIEW,Elaeocarpus serratus,MANUAL_OVERRIDE,MANUAL_REVIEW,Manual override: Separated species epithet from fused Linnaean author abbreviation 'l.'
823,Hypericum japonicum Thunb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Hypericum japonicum,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
824,Calophyllum polyanthumwall.ex Choisy,SIMPLE_BINOMIAL_WITH_AUTHORITY,Calophyllum polyanthumwall.ex,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
825,Schima wallichii Choisy,SIMPLE_BINOMIAL_WITH_AUTHORITY,Schima wallichii,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
826,Shorea robusta Gaertn.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Shorea robusta,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
827,Dipterocarpus turbinatus Gaertn.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dipterocarpus turbinatus,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
828,Tetracera sarmentosa (L.) Vahl,BINOMIAL_PARENTHETICAL_AUTHORITY,Tetracera sarmentosa,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
829,Dillenia indica L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dillenia indica,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
830,Rheum emodi L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Rheum emodi,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
831,Polygonum pubescens Blume,SIMPLE_BINOMIAL_WITH_AUTHORITY,Polygonum pubescens,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
832,Polygonum aviculare L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Polygonum aviculare,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
833,Polygonum viscosumbuch.-ham. ex D. Don.,MULTI_AUTHOR_OR_COMPLEX,Polygonum viscosumbuch.-ham.,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
834,Persicaria strigosa (R. Br.) Nakai,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria strigosa,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
835,Persicaria stagnina (Buch.-Ham. ex Meisn.)Qaiser,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria stagnina,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
836,Persicaria lapathifolia (L.) Delarbre,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria lapathifolia,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
837,Persicaria chinensis (L.) H. Gross,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria chinensis,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
838,Polycarpon prostratum (Forssk.) Asch. & Schweinf.,BINOMIAL_PARENTHETICAL_AUTHORITY,Polycarpon prostratum,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
839,Drymaria cordata subsp.diandra (Blume) J.A.Duke.,INFRASPECIFIC_SUBSP,Drymaria cordata subsp. diandra,OFFLINE_RULE,READY,Preserved species binomial and subsp. rank + epithet; stripped author citations.
840,portulaca grandiflora Hook.,SIMPLE_BINOMIAL_WITH_AUTHORITY,portulaca grandiflora,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
841,Cyathula prostrata (L.) Blume,BINOMIAL_PARENTHETICAL_AUTHORITY,Cyathula prostrata,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
842,Amaranthus tricolor L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Amaranthus tricolor,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
843,Bougainvillea spectabilis Willd,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bougainvillea spectabilis,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
844,Corylus avellana L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corylus avellana,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
845,Quercus infectoria G.Olivier,SIMPLE_BINOMIAL_WITH_AUTHORITY,Quercus infectoria,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
846,Sarcochlamys pulcherrima Gaudich.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sarcochlamys pulcherrima,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
847,Pouzolzia sanguinea (Blume.) Merrill,BINOMIAL_PARENTHETICAL_AUTHORITY,Pouzolzia sanguinea,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
848,Pouzolzia hirta Blume ex Hassk.,MULTI_AUTHOR_OR_COMPLEX,Pouzolzia hirta,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
849,Fleurya interrupta Gaud.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Fleurya interrupta,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
850,Elatostema rupestre(buch.-ham. ex D.Don) Wedd.,BINOMIAL_PARENTHETICAL_AUTHORITY,Elatostema rupestre,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
851,Elatostema papillosum Wedd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Elatostema papillosum,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
852,Boehmeria nivea (L.) Gaudich.,BINOMIAL_PARENTHETICAL_AUTHORITY,Boehmeria nivea,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
853,Ficus sagittata Vahl,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus sagittata,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
854,Ficus rumphii Blume,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus rumphii,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
855,Ficus pumila L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus pumila,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
856,Ficus mollis Vahl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus mollis,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
857,Ficus hirta Vahl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus hirta,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
858,Ficus heterophylla L.f.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus heterophylla,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
859,Ficus hederacea Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus hederacea,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
860,Ficus curtipes Corner,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus curtipes,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
861,Canscora alata (ROTH) WALL.,BINOMIAL_PARENTHETICAL_AUTHORITY,Canscora alata,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
862,Canscora DIFFUSA (Vahl.) R. Br.,BINOMIAL_PARENTHETICAL_AUTHORITY,Canscora DIFFUSA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
863,Capparis ZEYLANICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Capparis ZEYLANICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
864,Capsicum ANNUUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Capsicum ANNUUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
865,Cardiospermum HALICACABUML.,OTHER_REVIEW,Cardiospermum HALICACABUM,MANUAL_OVERRIDE,MANUAL_REVIEW,Manual override: Separated uppercase species epithet from fused author citation 'L.'
866,Careya ARBOREA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Careya ARBOREA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
867,Carica PAPAYA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Carica PAPAYA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
868,Carissa spinarum L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Carissa spinarum,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
869,Carthamus TINCTORIUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Carthamus TINCTORIUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
870,Caryota URENS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Caryota URENS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
871,Senna alata (L.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna alata,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
872,Cassia FISTULA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cassia FISTULA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
873,Senna obtusifolia (L.) H.S.Irwin & Barneby,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna obtusifolia,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
874,Senna occidentalis (L.) Link,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna occidentalis,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
875,Senna sophera (L.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna sophera,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
876,Cassytha FILIFORMIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cassytha FILIFORMIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
877,Casuarina LITTOREA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Casuarina LITTOREA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
878,Catharanthus roseus (L.) G.Don,BINOMIAL_PARENTHETICAL_AUTHORITY,Catharanthus roseus,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
879,Cayratia PEDATA (Lam.) Juss. ex Gagnep.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cayratia PEDATA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
880,Cayratia TRIFOLIA (L.) Domin.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cayratia TRIFOLIA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
881,Ceiba PENTANDRA (L.)Gaertn,BINOMIAL_PARENTHETICAL_AUTHORITY,Ceiba PENTANDRA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
882,Celastrus PANICULATUS Willd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Celastrus PANICULATUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
