plant_index,raw_scientific_name,name_pattern,candidate_bmppd_query,candidate_status,transformation_notes
728,Arachis HYPOGEA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Arachis HYPOGEA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
729,Ardisia PANICULATA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ardisia PANICULATA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
730,Ardisia SOLANACEA (Poir.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Ardisia SOLANACEA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
731,Areca CATECHU L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Areca CATECHU,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
732,Argemone MAXICANA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Argemone MAXICANA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
733,Argyreia CAPITIFORMIS (Poir.) Oostr.,BINOMIAL_PARENTHETICAL_AUTHORITY,Argyreia CAPITIFORMIS,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
734,Argyreia NERVOSA (Burm. f.) Boj.,BINOMIAL_PARENTHETICAL_AUTHORITY,Argyreia NERVOSA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
735,Aristolochia INDICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Aristolochia INDICA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
736,Aristolochia TAGALA Cham.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Aristolochia TAGALA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
737,Artabotrys HEXAPETALUS (L.f.) Bhandari,BINOMIAL_PARENTHETICAL_AUTHORITY,Artabotrys HEXAPETALUS,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
738,Artabotrys SUAVEOLENS Blume.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Artabotrys SUAVEOLENS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
739,Artocarpus HETEROPHYLLUS Lamk.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Artocarpus HETEROPHYLLUS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
740,Artocarpus LACUCHA Buch-Ham.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Artocarpus LACUCHA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
741,Asclepias CURASSAVICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Asclepias CURASSAVICA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
742,Asparagus RACEMOSUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Asparagus RACEMOSUS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
743,Asplenium polyodon G. Forst.,MULTI_AUTHOR_OR_COMPLEX,Asplenium polyodon,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
744,Atalantia MONOPHYLLA Correa,SIMPLE_BINOMIAL_WITH_AUTHORITY,Atalantia MONOPHYLLA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
745,Cajanus crassus (King) Maesen,BINOMIAL_PARENTHETICAL_AUTHORITY,Cajanus crassus,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
746,Cajanus scarabaeoides (L.) Thouars,BINOMIAL_PARENTHETICAL_AUTHORITY,Cajanus scarabaeoides,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
747,Averrhoa BILIMBI L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Averrhoa BILIMBI,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
748,Averrhoa CARAMBOLA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Averrhoa CARAMBOLA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
749,Azadirachta INDICA A. Juss.,MULTI_AUTHOR_OR_COMPLEX,Azadirachta INDICA,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
750,Bacopa monnieri (L.) WETTST.,BINOMIAL_PARENTHETICAL_AUTHORITY,Bacopa monnieri,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
751,Baliospermum solanifolium (BURM.) SURESH,BINOMIAL_PARENTHETICAL_AUTHORITY,Baliospermum solanifolium,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
752,Bambusa bambos (L.) Voss,BINOMIAL_PARENTHETICAL_AUTHORITY,Bambusa bambos,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
753,Barleria cristata L,SIMPLE_BINOMIAL_WITH_AUTHORITY,Barleria cristata,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
754,Barlaria STRIGOSA Willd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Barlaria STRIGOSA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
755,Barringtonia ACUTANGULA (L.) Gaertn.,BINOMIAL_PARENTHETICAL_AUTHORITY,Barringtonia ACUTANGULA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
756,Barringtonia RACEMOSA (L.) Spreng.,BINOMIAL_PARENTHETICAL_AUTHORITY,Barringtonia RACEMOSA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
757,Basella ALBA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Basella ALBA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
758,Bauhinia ACUMINITA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia ACUMINITA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
759,Bauhinia MACROSTACHYA Wall.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia MACROSTACHYA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
760,Bauhinia MALABARICA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia MALABARICA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
761,Bauhinia PURPUREA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia PURPUREA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
762,Bauhinia VARIEGATA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bauhinia VARIEGATA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
763,Begonia ROXBURGHII DC.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Begonia ROXBURGHII,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
764,Iris domestica (L.) Goldblatt & Mabb,BINOMIAL_PARENTHETICAL_AUTHORITY,Iris domestica,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
765,Benincasa HISPIDA (Thunb.) Cogn.,BINOMIAL_PARENTHETICAL_AUTHORITY,Benincasa HISPIDA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
766,Biophytum SENSITIVUM (L.) DC.,BINOMIAL_PARENTHETICAL_AUTHORITY,Biophytum SENSITIVUM,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
767,Bixa ORELLANA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bixa ORELLANA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
768,Blumea BALSAMIFERA DC,SIMPLE_BINOMIAL_WITH_AUTHORITY,Blumea BALSAMIFERA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
769,Blumea CLERKEI Hook. f.,MULTI_AUTHOR_OR_COMPLEX,Blumea CLERKEI,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
770,Blumea LACERA (Burn.f.) DC.,BINOMIAL_PARENTHETICAL_AUTHORITY,Blumea LACERA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
771,Boehmeria MALABARICA Wedd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boehmeria MALABARICA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
772,Boerhaavia DIFFUSA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boerhaavia DIFFUSA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
773,Boesenbergia LONGIFLORA Kuntze.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boesenbergia LONGIFLORA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
774,Bombax CEIBA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bombax CEIBA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
775,Borassus FLABELLIFER L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Borassus FLABELLIFER,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
776,Spermacoce articularis L.f.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Spermacoce articularis,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
777,Boswellia SERRATA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Boswellia SERRATA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
778,Brassica NIGRA (L.) Koch.,BINOMIAL_PARENTHETICAL_AUTHORITY,Brassica NIGRA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
779,Breynia RETUSA (Dennst.) Alston.,BINOMIAL_PARENTHETICAL_AUTHORITY,Breynia RETUSA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
780,Bridelia RETUSA (L.) Spreng.,BINOMIAL_PARENTHETICAL_AUTHORITY,Bridelia RETUSA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
781,Bridelia STIPULARIS Bl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bridelia STIPULARIS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
782,Buchanania cochinchinensis (Lour.) M.R.Almeida,BINOMIAL_PARENTHETICAL_AUTHORITY,Buchanania cochinchinensis,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
783,Buddleja NEEMDA Buch.-Ham.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Buddleja NEEMDA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
784,Byttneria pilosa Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Byttneria pilosa,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
785,Butea MONOSPERMA (Lam.) Taub.,BINOMIAL_PARENTHETICAL_AUTHORITY,Butea MONOSPERMA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
786,Caesalpinia BONDUC (L.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Caesalpinia BONDUC,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
787,Caesalpinia DIGYNA Rottl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Caesalpinia DIGYNA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
788,Caesalpinia PULCHERIMA Sw.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Caesalpinia PULCHERIMA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
789,Cajanus cajan (L.) Millsp.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cajanus cajan,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
790,Callicarpa MACROPHYLLA Vahl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Callicarpa MACROPHYLLA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
791,Callicarpa TOMENTOSA (L.) Merr.,BINOMIAL_PARENTHETICAL_AUTHORITY,Callicarpa TOMENTOSA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
792,Calophyllum INOPHYLLUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Calophyllum INOPHYLLUM,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
793,Calotropis GIGANTEA (L.) R. Br.,BINOMIAL_PARENTHETICAL_AUTHORITY,Calotropis GIGANTEA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
794,Calotropis PROCERA (Aiton) Dryand.,BINOMIAL_PARENTHETICAL_AUTHORITY,Calotropis PROCERA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
795,Getonia floribunda ROXB.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Getonia floribunda,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
796,Camellia sinensis (L.) O. Kuntze.,BINOMIAL_PARENTHETICAL_AUTHORITY,Camellia sinensis,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
797,Canarium BENGALENSE Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Canarium BENGALENSE,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
798,Canna INDICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Canna INDICA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
799,Cannabis SATIVA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cannabis SATIVA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
800,Magnolia champaca (L.)Baill.exPierre,BINOMIAL_PARENTHETICAL_AUTHORITY,Magnolia champaca,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
801,Zehneria scabra Sond.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Zehneria scabra,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
802,Solenaamplexicaulis(lam.) gandhi.,OTHER_REVIEW,Solenaamplexicaulis(lam.) gandhi.,NEEDS_REVIEW,Genus and species epithet are fused without a space; cannot safely decompose without botanical knowledge.
803,Cochlospermum religiosum (L.) Alston,BINOMIAL_PARENTHETICAL_AUTHORITY,Cochlospermum religiosum,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
804,Gynocardia odorata R. Br.,MULTI_AUTHOR_OR_COMPLEX,Gynocardia odorata,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
805,Drosera peltata Thunb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Drosera peltata,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
806,Sida rhombifolia L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sida rhombifolia,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
807,Sida orientaliscav.,OTHER_REVIEW,Sida orientaliscav.,NEEDS_REVIEW,Author abbreviation is fused directly to species epithet without space delimiter; requires manual decomposition.
808,Sida cordifolia L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sida cordifolia,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
809,Sidacordata(burm.f.) borss.waalk.,OTHER_REVIEW,Sidacordata(burm.f.) borss.waalk.,NEEDS_REVIEW,Genus and species epithet are fused without a space; cannot safely decompose without botanical knowledge.
810,Sida acuta Burm. f.,MULTI_AUTHOR_OR_COMPLEX,Sida acuta,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
811,Malva sylvestris L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Malva sylvestris,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
812,Hibiscus schizopetalus (Mast.) Hook. f.,BINOMIAL_PARENTHETICAL_AUTHORITY,Hibiscus schizopetalus,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
813,Althaea officinalis L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Althaea officinalis,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
814,Bombax insigne Wall.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bombax insigne,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
815,Firmiana simplex(l.) W.Wight.,BINOMIAL_PARENTHETICAL_AUTHORITY,Firmiana simplex,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
816,Sterculia lanceifolia Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sterculia lanceifolia,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
817,Pentapetes phoenicea L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Pentapetes phoenicea,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
818,Microcos paniculata L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Microcos paniculata,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
819,Melochia corchorifolia L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Melochia corchorifolia,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
820,Corchorus fascicularis Lam.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corchorus fascicularis,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
821,Corchorus aestuans L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corchorus aestuans,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
822,Elaeocarpus serratusl.,OTHER_REVIEW,Elaeocarpus serratusl.,NEEDS_REVIEW,Author abbreviation is fused directly to species epithet without space delimiter; requires manual decomposition.
823,Hypericum japonicum Thunb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Hypericum japonicum,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
824,Calophyllum polyanthumwall.ex Choisy,SIMPLE_BINOMIAL_WITH_AUTHORITY,Calophyllum polyanthumwall.ex,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
825,Schima wallichii Choisy,SIMPLE_BINOMIAL_WITH_AUTHORITY,Schima wallichii,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
826,Shorea robusta Gaertn.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Shorea robusta,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
827,Dipterocarpus turbinatus Gaertn.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dipterocarpus turbinatus,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
828,Tetracera sarmentosa (L.) Vahl,BINOMIAL_PARENTHETICAL_AUTHORITY,Tetracera sarmentosa,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
829,Dillenia indica L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dillenia indica,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
830,Rheum emodi L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Rheum emodi,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
831,Polygonum pubescens Blume,SIMPLE_BINOMIAL_WITH_AUTHORITY,Polygonum pubescens,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
832,Polygonum aviculare L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Polygonum aviculare,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
833,Polygonum viscosumbuch.-ham. ex D. Don.,MULTI_AUTHOR_OR_COMPLEX,Polygonum viscosumbuch.-ham.,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
834,Persicaria strigosa (R. Br.) Nakai,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria strigosa,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
835,Persicaria stagnina (Buch.-Ham. ex Meisn.)Qaiser,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria stagnina,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
836,Persicaria lapathifolia (L.) Delarbre,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria lapathifolia,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
837,Persicaria chinensis (L.) H. Gross,BINOMIAL_PARENTHETICAL_AUTHORITY,Persicaria chinensis,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
838,Polycarpon prostratum (Forssk.) Asch. & Schweinf.,BINOMIAL_PARENTHETICAL_AUTHORITY,Polycarpon prostratum,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
839,Drymaria cordata subsp.diandra (Blume) J.A.Duke.,INFRASPECIFIC_SUBSP,Drymaria cordata subsp. diandra,SAFE_CANDIDATE,"Preserved species binomial, subsp. rank, and infraspecific epithet; stripped parenthetical/combining authors."
840,portulaca grandiflora Hook.,SIMPLE_BINOMIAL_WITH_AUTHORITY,portulaca grandiflora,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
841,Cyathula prostrata (L.) Blume,BINOMIAL_PARENTHETICAL_AUTHORITY,Cyathula prostrata,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
842,Amaranthus tricolor L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Amaranthus tricolor,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
843,Bougainvillea spectabilis Willd,SIMPLE_BINOMIAL_WITH_AUTHORITY,Bougainvillea spectabilis,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
844,Corylus avellana L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corylus avellana,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
845,Quercus infectoria G.Olivier,SIMPLE_BINOMIAL_WITH_AUTHORITY,Quercus infectoria,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
846,Sarcochlamys pulcherrima Gaudich.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Sarcochlamys pulcherrima,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
847,Pouzolzia sanguinea (Blume.) Merrill,BINOMIAL_PARENTHETICAL_AUTHORITY,Pouzolzia sanguinea,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
848,Pouzolzia hirta Blume ex Hassk.,MULTI_AUTHOR_OR_COMPLEX,Pouzolzia hirta,SAFE_CANDIDATE,Preserved first two tokens as binomial; stripped compound or multi-token author citation.
849,Fleurya interrupta Gaud.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Fleurya interrupta,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
850,Elatostema rupestre(buch.-ham. ex D.Don) Wedd.,BINOMIAL_PARENTHETICAL_AUTHORITY,Elatostema rupestre,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
851,Elatostema papillosum Wedd.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Elatostema papillosum,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
852,Boehmeria nivea (L.) Gaudich.,BINOMIAL_PARENTHETICAL_AUTHORITY,Boehmeria nivea,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
853,Ficus sagittata Vahl,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus sagittata,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
854,Ficus rumphii Blume,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus rumphii,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
855,Ficus pumila L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus pumila,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
856,Ficus mollis Vahl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus mollis,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
857,Ficus hirta Vahl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus hirta,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
858,Ficus heterophylla L.f.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus heterophylla,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
859,Ficus hederacea Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus hederacea,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
860,Ficus curtipes Corner,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ficus curtipes,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
861,Canscora alata (ROTH) WALL.,BINOMIAL_PARENTHETICAL_AUTHORITY,Canscora alata,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
862,Canscora DIFFUSA (Vahl.) R. Br.,BINOMIAL_PARENTHETICAL_AUTHORITY,Canscora DIFFUSA,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
863,Capparis ZEYLANICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Capparis ZEYLANICA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
864,Capsicum ANNUUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Capsicum ANNUUM,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
865,Cardiospermum HALICACABUML.,OTHER_REVIEW,Cardiospermum HALICACABUML.,NEEDS_REVIEW,Author abbreviation is fused directly to species epithet without space delimiter; requires manual decomposition.
866,Careya ARBOREA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Careya ARBOREA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
867,Carica PAPAYA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Carica PAPAYA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
868,Carissa spinarum L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Carissa spinarum,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
869,Carthamus TINCTORIUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Carthamus TINCTORIUS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
870,Caryota URENS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Caryota URENS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
871,Senna alata (L.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna alata,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
872,Cassia FISTULA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cassia FISTULA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
873,Senna obtusifolia (L.) H.S.Irwin & Barneby,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna obtusifolia,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
874,Senna occidentalis (L.) Link,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna occidentalis,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
875,Senna sophera (L.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Senna sophera,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
876,Cassytha FILIFORMIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cassytha FILIFORMIS,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
877,Casuarina LITTOREA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Casuarina LITTOREA,SAFE_CANDIDATE,Removed single botanical author abbreviation suffix.
878,Catharanthus roseus (L.) G.Don,BINOMIAL_PARENTHETICAL_AUTHORITY,Catharanthus roseus,SAFE_CANDIDATE,Extracted clean genus and species epithet preceding parenthetical basionym author citation.
