inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
HDDOIBNGXAOLEL,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
HDHVBONRYXNNBE,training_pool,1,6.76,6.76,6.76,False,False,1.0,1.0
HDLUQWDWOQUBJE,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
HDQQMCAWIOCJQX,training_pool,2,7.375,7.05,7.7,False,False,1.0,1.0
HDUWKQUHMUSICC,training_pool,4,7.59,6.85,7.7,False,False,1.0,1.0
HDWXPLNPCYWTSK,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
HDWYAPCZHCDUNP,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
HDYDKRBRUUPOGL,training_pool,1,7.71,7.71,7.71,False,False,1.0,1.0
HECRGEOVILEIIV,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
HEFNNWSXXWATRW,training_pool,19,5.27,4.1,7.0,True,True,,
HELNMYZMCKEMQE,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
HEORYMCTBYDEDK,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
HEQWADUEXFRBSK,training_pool,2,5.83,5.08,6.58,True,False,,1.0
HEUMSYRGLQWJQL,training_pool,2,5.654999999999999,5.54,5.77,False,False,0.0,1.0
HEVAVDXWJNLGMB,training_pool,1,9.52,9.52,9.52,False,False,1.0,1.0
HEVICQKVVHUFCP,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
HFEZALVFEKQOLZ,training_pool,2,8.84,8.84,8.84,False,False,1.0,1.0
HFGGOKLWANRQQD,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
HFGVQPHQMVEBSM,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
HFJCYKKLZCGTAQ,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
HFKAWVNKXJJKEB,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
HFLBVHGFPPEJBA,training_pool,2,6.984999999999999,6.01,7.96,False,False,1.0,1.0
HFMPFPQMCGYGCY,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
HGDANNJQRKVLNZ,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
HGNVNEHXVGVEEW,training_pool,1,5.25,5.25,5.25,False,False,0.0,1.0
HGRKVSPWRBPAML,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
HGSCZPFYZGNCLI,training_pool,1,4.66,4.66,4.66,False,False,0.0,0.0
HGVAQSWCWWCEQC,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
HHBQXOLCOZQJBN,training_pool,1,6.46,6.46,6.46,False,False,1.0,1.0
HHLYGALSUTXDKY,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
HHVZVZROMKWNAA,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
HHZDGJQZHBDQHX,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
HHZMLXUEMCFXBW,training_pool,1,8.89,8.89,8.89,False,False,1.0,1.0
HIVJERZCQSOIRA,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
HIXGAFWPRNEJSA,training_pool,1,7.38,7.38,7.38,False,False,1.0,1.0
HIYLHOMIZRMDED,training_pool,1,4.66,4.66,4.66,False,False,0.0,0.0
HJLSZJSABIWMKS,training_pool,1,7.42,7.42,7.42,False,False,1.0,1.0
HJNSISOLPRPXPX,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
HJOZSCMVCHEQAP,training_pool,1,4.9,4.9,4.9,False,False,0.0,0.0
HJXBXPDZKDUCRG,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
HJXGHQHNLMGAEH,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
HJYGGOKJDNHJDO,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
HKAIASHUPOJOEI,training_pool,2,6.24,6.24,6.24,False,False,1.0,1.0
HKDJNKXXYQLAPT,training_pool,2,6.96,6.7,7.22,False,False,1.0,1.0
HKEXIKYWKAOJNB,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
HKOOXMFOFWEVGF,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
HKVZBYBONFUCGP,training_pool,1,8.1,8.1,8.1,False,False,1.0,1.0
HKYOEFBHYOKXNK,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
HLDHGCXLULNDEX,training_pool,1,6.37,6.37,6.37,False,False,1.0,1.0
HLSMDYHXAPYMPD,training_pool,1,7.35,7.35,7.35,False,False,1.0,1.0
HLTGPDABGUBMRV,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
HMAFTAJBGHSKPN,training_pool,2,8.0,8.0,8.0,False,False,1.0,1.0
HMBUMPBGRPVQME,training_pool,1,7.21,7.21,7.21,False,False,1.0,1.0
HMCJXPDQJJUVQA,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
HMHXVDCLXRSDCH,training_pool,1,6.62,6.62,6.62,False,False,1.0,1.0
HMJIFVUIWWNNCU,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
HMKMEDJAHJBTLO,training_pool,1,8.4,8.4,8.4,False,False,1.0,1.0
HMLAPCMRJADLSK,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
HNCBDGOGCXGPQL,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
HNCSDHWKXKOFOJ,training_pool,2,6.71,6.34,7.08,False,False,1.0,1.0
HNFQHHNIJFTNOS,training_pool,1,7.85,7.85,7.85,False,False,1.0,1.0
HNGZCHJYGZLKBE,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
HNIQOHAENJOHFC,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
HNSCPASQWPYZMV,training_pool,1,4.05,4.05,4.05,False,False,0.0,0.0
HNYCLIXXFVNJEY,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
HNZGGCXVUAIRRY,training_pool,1,7.64,7.64,7.64,False,False,1.0,1.0
HNZHBWHAUZPJJG,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
HOCOTZWDNVJRIG,training_pool,1,7.07,7.07,7.07,False,False,1.0,1.0
HODUXBCOMHWQEN,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
HOMYPBUWCGCCFD,training_pool,1,7.57,7.57,7.57,False,False,1.0,1.0
HOQRPUGACQIBBI,training_pool,1,7.06,7.06,7.06,False,False,1.0,1.0
HOTWNGAQTMQYHJ,training_pool,1,6.08,6.08,6.08,False,False,1.0,1.0
HPARZSJQGNOFFX,training_pool,1,5.38,5.38,5.38,False,False,0.0,1.0
HPCLZNLLDIYMGH,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
HPDQSHOMJINQDT,training_pool,1,6.18,6.18,6.18,False,False,1.0,1.0
HPEAMDIOUYALCD,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
HPGHKJXZFPDDRV,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
HPIHVVAXNOHCLX,training_pool,2,6.62,6.42,6.82,False,False,1.0,1.0
HPPHJKXAMLTMLI,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
HPQSHFUISLATPN,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
HPZDJXIFUWJBKT,training_pool,1,6.19,6.19,6.19,False,False,1.0,1.0
HQANSWKPIXZJFZ,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
HQDCRICKOKBJEN,training_pool,1,6.8,6.8,6.8,False,False,1.0,1.0
HQFHTHPDTSYKJX,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
HQPSGFHKIRELML,training_pool,2,7.07,7.07,7.07,False,False,1.0,1.0
HRACPZWYKJGXAW,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
HRUUWDCTZIYNKL,training_pool,1,6.49,6.49,6.49,False,False,1.0,1.0
HRYWWQCLGHKRLN,training_pool,1,8.55,8.55,8.55,False,False,1.0,1.0
HSDHFABJOGIQMI,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
HSNYUOAAQCCKRP,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
HSQNMFWBBWIOJR,training_pool,1,4.79,4.79,4.79,False,False,0.0,0.0
HSTMHTOCYJEAHE,training_pool,1,6.33,6.33,6.33,False,False,1.0,1.0
HSXMIESEORMVHU,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
HTFWJZUQUXDWIC,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
HTGJPRXIOZGYBK,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
HTJQZZNOKKCVMQ,training_pool,1,8.05,8.05,8.05,False,False,1.0,1.0
HTLIOJJNCYRJAH,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
HTWCOXZWZHJHKU,training_pool,1,6.36,6.36,6.36,False,False,1.0,1.0
HUIJXLJDUOVQJF,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
HUPDAGNLIGTVIB,training_pool,2,6.73,6.16,7.3,False,False,1.0,1.0
HUQCYZLKBCHDRR,training_pool,2,5.73,5.58,5.88,False,False,0.0,1.0
HUQIOADISQYXAW,training_pool,2,5.725,5.23,6.22,False,False,0.0,1.0
HUQKHTMNNVJCEH,training_pool,3,5.44,5.08,6.01,False,False,0.0,1.0
HUVCBGHNHBHJBX,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
HUZGFAKPICJERB,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
HUZZVEQZTQPWAT,training_pool,1,6.38,6.38,6.38,False,False,1.0,1.0
HVBOXOKXYDSIHM,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
HVCATJDIMKDNQF,training_pool,1,5.9,5.9,5.9,False,False,0.0,1.0
HVPWBYVBQDTGGM,training_pool,1,4.06,4.06,4.06,False,False,0.0,0.0
HVQDIKGNRQZLDX,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
HVSYEMBOCDOJFT,training_pool,1,7.58,7.58,7.58,False,False,1.0,1.0
HVZWYUCURZIENB,training_pool,1,4.97,4.97,4.97,False,False,0.0,0.0
HWCHQLGZTBGQFR,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
HWGBZBBBGTVYFP,training_pool,1,7.77,7.77,7.77,False,False,1.0,1.0
HWIKUHWUZSGMCT,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
HWKYDSTYDOMPPO,training_pool,1,6.82,6.82,6.82,False,False,1.0,1.0
HWLOTFLJLWOMHZ,training_pool,2,5.9399999999999995,5.92,5.96,False,False,0.0,1.0
HWRUQCACPSERHA,training_pool,1,5.67,5.67,5.67,False,False,0.0,1.0
HWZZULRTBCKGRB,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
HXAMHEIGBVROQA,training_pool,1,8.62,8.62,8.62,False,False,1.0,1.0
HXBWERLLHVXHGD,training_pool,2,6.03,5.53,6.53,False,False,1.0,1.0
HXBWFUDRJCBDCD,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
HXDCUVCLCFCRKJ,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
HXDJUAFXVNSSAP,training_pool,2,5.825,5.57,6.08,False,False,0.0,1.0
HXEPQIRPNXEGTF,training_pool,1,6.35,6.35,6.35,False,False,1.0,1.0
HXFGFGZDOOZLTH,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
HXHAORASBJPZEG,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
HXHFMMHFTDDRIF,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
HXLLJJJPZFJOQK,training_pool,1,6.27,6.27,6.27,False,False,1.0,1.0
HXURBFNLOVONMO,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
HXYYZKGEOWXAKH,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
HYCPIFKKZKYDMY,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
HYEBIIAQOZKAGA,training_pool,2,7.66,7.62,7.7,False,False,1.0,1.0
HYHXCPCPIDEOCA,training_pool,1,6.51,6.51,6.51,False,False,1.0,1.0
HYKQBYWDOROHEG,training_pool,1,6.54,6.54,6.54,False,False,1.0,1.0
HYUCGYXDBKSSCK,training_pool,1,6.82,6.82,6.82,False,False,1.0,1.0
HYVSMLRHBKHYIA,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
HYWYRSMBCFDLJT,training_pool,11,5.84,4.64,7.82,True,True,,
HYXRWYXNVCRQDD,training_pool,1,7.98,7.98,7.98,False,False,1.0,1.0
HYYBABOKPJLUIN,training_pool,2,5.88,5.54,6.22,False,False,0.0,1.0
HZAHJVLKUXBDIY,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
HZBFZJMKHVRKPU,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
HZBQXGCHSPQWBZ,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
HZCDCDUVTDZUPK,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
HZMBENUCUXIBJO,training_pool,3,6.27,4.67,7.92,True,True,,
HZNLKIFIXCRSFS,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
HZOJRKQNFXRROG,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
IAJSBABEUHDARJ,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
IAQRXESEEPXFHB,training_pool,1,7.71,7.71,7.71,False,False,1.0,1.0
IASRLWJBTIOCKI,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
IAXMRHRWWJBFNH,training_pool,1,6.55,6.55,6.55,False,False,1.0,1.0
IBCQSCQCHMWVKS,training_pool,1,7.09,7.09,7.09,False,False,1.0,1.0
IBGBGRVKPALMCQ,flora,1,4.71,4.71,4.71,False,False,0.0,0.0
IBIFILNFQVGVIU,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
IBWROCWYMVFROI,training_pool,2,5.76,5.75,5.77,False,False,0.0,1.0
ICDSJXFGHZUWFH,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
ICEKYYLCCSJYQL,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
ICHNXEMLSWGAAI,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
ICIJMDHJVQIVKT,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
ICJTVRXTYOYEOT,training_pool,1,7.33,7.33,7.33,False,False,1.0,1.0
ICMLZWZWNLNDON,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
ICPSHINLXSCCIN,training_pool,1,6.55,6.55,6.55,False,False,1.0,1.0
ICRSYPPLGADZKA,training_pool,1,4.03,4.03,4.03,False,False,0.0,0.0
ICRWYBVAQXMORK,training_pool,1,6.03,6.03,6.03,False,False,1.0,1.0
ICSOPOPMIRFSDB,training_pool,1,5.28,5.28,5.28,False,False,0.0,1.0
ICYPBWIWYWPPNR,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
IDAUGRYGLSYGLK,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
IDELKTXTBWZYOR,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
IDENNTNTBJLZFR,training_pool,1,5.08,5.08,5.08,False,False,0.0,1.0
IDFHCDIRYRPEOQ,training_pool,3,6.92,4.0,7.52,True,True,,
IDJUCUPFHWACCN,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
IDLFBMFWDHHXSC,training_pool,1,6.03,6.03,6.03,False,False,1.0,1.0
IDXDTSXGXHSNFN,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
IEGLKVMOMXPPHD,training_pool,1,7.02,7.02,7.02,False,False,1.0,1.0
IEHAYMPXZOGZKG,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
IEHWDPKFDXJDJL,training_pool,1,5.8,5.8,5.8,False,False,0.0,1.0
IEMHWLGLOUDENU,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
IEPVUPAKSGZBAR,training_pool,1,8.4,8.4,8.4,False,False,1.0,1.0
IEWFZNLCMANOLT,training_pool,1,7.11,7.11,7.11,False,False,1.0,1.0
IEZXKXSCRRMNQK,training_pool,1,7.24,7.24,7.24,False,False,1.0,1.0
IFAPESKQRSIUFT,training_pool,1,6.44,6.44,6.44,False,False,1.0,1.0
IFEKYQSFTRTHPI,training_pool,1,4.99,4.99,4.99,False,False,0.0,0.0
IFGDZDURLXFFFE,training_pool,2,5.135,4.74,5.53,False,False,0.0,1.0
IFGXBKHMKNMZBN,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
IFHNRGHZVCCCSA,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
IFIDULYQQMVRGK,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
IFODKGWTTXTEEP,training_pool,1,6.11,6.11,6.11,False,False,1.0,1.0
IFUPUDHACSOAHJ,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
IFWCFNSNAXCZCB,training_pool,1,8.22,8.22,8.22,False,False,1.0,1.0
IFYRDAMGDDMFTC,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
IFYXHUCCIJQGBH,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
IGDKXVLFRWIDKL,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
IGGOOAHZHNRLIS,training_pool,1,7.34,7.34,7.34,False,False,1.0,1.0
IGGOZXYNJDWESU,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
IGIVWVRRRYBFGO,training_pool,1,4.83,4.83,4.83,False,False,0.0,0.0
IGKMFPAARDLTHI,training_pool,1,4.02,4.02,4.02,False,False,0.0,0.0
IGMFGKBKHCJMRZ,training_pool,1,4.79,4.79,4.79,False,False,0.0,0.0
IGMIAAAJLONULO,training_pool,1,6.8,6.8,6.8,False,False,1.0,1.0
IGNCTIUFLBYWPS,training_pool,1,6.38,6.38,6.38,False,False,1.0,1.0
IGXSVIOSPDMLNH,training_pool,1,5.8,5.8,5.8,False,False,0.0,1.0
IGZRBPKGKADYLT,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
IHDRBYSKCZIUBT,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
IHEQQWPXFXNIGY,training_pool,1,5.1,5.1,5.1,False,False,0.0,1.0
IHJUPVGPRVDYAQ,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
IHVOKFSTLXFPQC,training_pool,1,6.56,6.56,6.56,False,False,1.0,1.0
IHVRWFJGOIWMGC,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
IIFFGAKIUNZWTM,training_pool,1,7.77,7.77,7.77,False,False,1.0,1.0
IIFVISRCWJATKU,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
IIJGWCAVHINFEW,training_pool,1,6.35,6.35,6.35,False,False,1.0,1.0
IILIBUVFYRUVSK,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
IIOBHBNTLZNXBM,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
IIONGZARVQOSAZ,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
IITIMUIBPPQZLN,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
IIUNAOHQWDCVIM,training_pool,2,7.199999999999999,6.55,7.85,False,False,1.0,1.0
IIXQVHOWQHXBKW,training_pool,1,4.78,4.78,4.78,False,False,0.0,0.0
IJCAHTOZDZAWMG,training_pool,2,5.79,4.62,6.96,True,True,,
IJECKDLUGKNGCI,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
IJELDLSCJDVKOT,training_pool,1,5.79,5.79,5.79,False,False,0.0,1.0
IJEQJCKQAKELNC,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
IJJFJQXHOVQXGZ,training_pool,2,5.845000000000001,5.5,6.19,False,False,0.0,1.0
IJJLIEBQDWVQAF,training_pool,1,7.39,7.39,7.39,False,False,1.0,1.0
IJKLTWVPMSEFQO,training_pool,1,7.08,7.08,7.08,False,False,1.0,1.0
IJKTZMQKLGUFEI,training_pool,1,7.04,7.04,7.04,False,False,1.0,1.0
IJPRCYUBHPNMEA,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
IJTQUXKLUPYVCA,training_pool,1,6.89,6.89,6.89,False,False,1.0,1.0
IJUKBQSJNKIKII,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
IJWQBNAFHFXHGD,training_pool,1,4.87,4.87,4.87,False,False,0.0,0.0
IKCJFOHBTHZLPE,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
IKHHVQRHKWOTPI,training_pool,2,6.16,6.16,6.16,False,False,1.0,1.0
IKICLORDJDWQQL,training_pool,1,7.02,7.02,7.02,False,False,1.0,1.0
IKKBSTHJSYHHHQ,training_pool,1,5.28,5.28,5.28,False,False,0.0,1.0
IKKRFZWQNJAIGD,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
IKLZMKNMJGKUGX,training_pool,1,9.0,9.0,9.0,False,False,1.0,1.0
IKOHLRMVSCTKRA,training_pool,2,4.775,4.62,4.93,False,False,0.0,0.0
ILGSJFZBBMJSPZ,training_pool,1,5.55,5.55,5.55,False,False,0.0,1.0
ILHUJLLYTPMLPK,training_pool,3,7.55,7.41,7.85,False,False,1.0,1.0
ILKNRFAZXMWVEA,training_pool,2,7.550000000000001,7.4,7.7,False,False,1.0,1.0
ILOGYBHIWAHFOT,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
ILPMHHLUGMLAFD,training_pool,1,7.32,7.32,7.32,False,False,1.0,1.0
ILRGQKBXWMOPOJ,training_pool,2,5.88,5.37,6.39,True,False,,1.0
ILRSWLQNSPFEMO,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
ILTQKEHTCOIWSL,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
ILVGZWWWYKSSGR,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
IMHGOAWBSJVILI,training_pool,1,4.73,4.73,4.73,False,False,0.0,0.0
IMMTZWSVDJMOQK,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
IMUONEBAXMULCV,training_pool,1,6.8,6.8,6.8,False,False,1.0,1.0
INFDEZHSLNCPHC,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
INJMMAFRGOWBGT,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
INMJJMYWGAGFLY,training_pool,1,7.19,7.19,7.19,False,False,1.0,1.0
INOACHRZBZNIFE,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
INOBCEASFHTIOW,training_pool,1,7.19,7.19,7.19,False,False,1.0,1.0
INPUZRWWYNGZJG,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
INQHKYYPGHLJSA,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
INRQTVDUZFESAO,training_pool,4,6.48,6.05,7.52,False,False,1.0,1.0
INVCKDUZZKHUPH,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
INZWPNZJEKPKCD,training_pool,1,7.26,7.26,7.26,False,False,1.0,1.0
IOCAHMXUGLCZFG,training_pool,1,5.53,5.53,5.53,False,False,0.0,1.0
IODOBBFRLZLCJR,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
IOKHVTVGMYVISS,training_pool,2,7.335,6.85,7.82,False,False,1.0,1.0
IOMQXDDCAOSITN,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
IOUKACTYDLOGHU,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
IPBAGVOSINAMJY,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
IPCICTNTEIMIRU,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
IPDZIIYOQAEWIC,training_pool,1,4.83,4.83,4.83,False,False,0.0,0.0
IPJJJUBJXLSQLJ,training_pool,1,6.64,6.64,6.64,False,False,1.0,1.0
IPNFBRLFLXHQCM,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
IPSWLWPSIVTXOW,training_pool,1,8.22,8.22,8.22,False,False,1.0,1.0
IPTPHQMMQGXSIC,training_pool,1,8.46,8.46,8.46,False,False,1.0,1.0
IPUXISVPZLIZNP,training_pool,1,5.38,5.38,5.38,False,False,0.0,1.0
IPXDLSQHFQLZKA,training_pool,1,7.55,7.55,7.55,False,False,1.0,1.0
IQNNMEXCEJZRBG,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
IQOUXWJLWZCUKZ,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
IQQBZKRPJGBIPD,training_pool,1,6.89,6.89,6.89,False,False,1.0,1.0
IQRFDMXVSVKPHV,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
IQRXPWYVQBBNDJ,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
IQVGDHALTWPBLH,training_pool,1,8.96,8.96,8.96,False,False,1.0,1.0
IQVPFBISJXAZLJ,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
IRGVDMLQKRCCHT,training_pool,2,6.52,5.38,7.66,True,False,,1.0
IRKVLCOCTJNMRX,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
IRMPFYJSHJGOPE,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
IROXGRQWHAFNLL,training_pool,4,7.175,6.84,8.52,False,False,1.0,1.0
IROYHFMHLMRKKF,training_pool,1,7.66,7.66,7.66,False,False,1.0,1.0
IRPFOXRBPHCCTG,training_pool,1,5.34,5.34,5.34,False,False,0.0,1.0
IRRBAZAKONNPAG,training_pool,2,6.145,5.77,6.52,False,False,1.0,1.0
IRTNTZQNMIEGDE,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
IRWRYXRUGOOALO,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
ISLFLEUBAXYHSW,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
ISMZMNIRFHOTII,training_pool,1,7.68,7.68,7.68,False,False,1.0,1.0
ITCJKVWKDIXCRM,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
ITDSGUVCDWZQBV,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
ITHBVGMYBGVMBY,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
ITHOETOMDZFDFL,training_pool,1,7.39,7.39,7.39,False,False,1.0,1.0
ITPACPHPCYAFQJ,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
ITUUJJYQRZKISJ,training_pool,1,5.51,5.51,5.51,False,False,0.0,1.0
ITXKLTRVWHOZFH,training_pool,2,5.915,5.25,6.58,True,False,,1.0
ITXUVIRIRIWMQU,training_pool,1,6.03,6.03,6.03,False,False,1.0,1.0
IUALIHPRDXWTSS,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
IUAQWUQWTOFVEU,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
IUHGRNNHNNIMFX,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
IUNHGASZWHASJU,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
IVEOOKGWXNSUAG,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
IVQDQSZNRHUBCL,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
IVQJGLCSKNJIAD,training_pool,3,6.62,5.77,6.62,False,False,1.0,1.0
IWBGGEKASHWNAZ,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
IWKSDLMZQBOAMX,training_pool,1,6.36,6.36,6.36,False,False,1.0,1.0
